doc_id,text,date,client,machine_id,problem_category,key_component,source_file,source_sheet
"20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|46|SSST20006TS
(2#)|2023-04-11","【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|46|SSST20006TS
(2#)|2023-04-11
日期：2023-04-11 00:00:00
客戶：興森快捷
機台編號：SSST20006TS
(2#)
問題分類：訊號與干擾
關鍵元件：CCD, Trigger卡
症狀：興森快捷 客戶 趙永生  反應4/11  異常:下CCD掃像失敗 (LCamGrab Log)
處理方式：並加裝 OVP過壓保護卡 與接線
根因：跳電""
完整內容：發生日期: 2023-04-11
客戶: 興森快捷
機台編號: SSST20006TS
(2#)
問題分類: 訊號與干擾
關鍵元件: CCD, Trigger卡
問題現象: 興森快捷 客戶 趙永生  反應4/11  異常:下CCD掃像失敗 (LCamGrab Log)
(右圖-視覺電腦時間異常)
4/10 上/下 CCD 掃像正常
4/11 只做正面料號，傍晚作業雙面料號 才發現背面掃像失敗

1. 查看 Handler 收料手臂訊號間隔 35um , 非4的倍數 ，改為36um。
→掃像仍異常
2. 放慢 收料手臂 掃像速度 V=510000 um^2/sec => 300000 um^2/sec。
→掃像仍異常
2.1 更換擷取卡A/B port ，確認 下CCD 取像正常(客戶建議)。
3. 詢問 近期是否有 更換 軟/硬體，或機台有任何異常=>回覆 ""後分料手臂 馬達線 斷掉 有導致跳電""
4. 將 06TS的 Trigger卡 更換到隔壁台SSST11005 能重現相同異常
→故 為Trigger模組卡 11pin(下CCD)接腳燒毀導致。
對策：更換Trigger模組卡，並加裝 OVP過壓保護卡 與接線。
維修處理: OK
更換硬體: Trigger模組卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-04-11 00:00:00,興森快捷,"SSST20006TS
(2#)",訊號與干擾,"CCD, Trigger卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|47|SSLM21012SR|2023-05-16,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|47|SSLM21012SR|2023-05-16
日期：2023-05-16 00:00:00
客戶：深南
機台編號：SSLM21012SR
問題分類：訊號與干擾
關鍵元件：TTL卡
症狀：售服_胡彬
處理方式：降速到350mm/s  B台車取像成功
完整內容：發生日期: 2023-05-16
客戶: 深南
機台編號: SSLM21012SR
問題分類: 訊號與干擾
關鍵元件: TTL卡
問題現象: 售服_胡彬
問題：客戶移機後,B台車(正/背面)皆取像失敗

對策：
1. OVP端Input 訊號交換 (INI TriggerInout 也交換)，仍然是B台車取像失敗，A台車正常。
懷疑B台車訊號 異常 or 干擾
2.更換TTL卡、OVP、4XMO-C 測試後皆無效
3. 掃像速度360mm/s會取像失敗, 降速到350mm/s  B台車取像成功
維修處理: 
更換硬體: B台車(正/背面)
取像失敗
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-05-16 00:00:00,深南,SSLM21012SR,訊號與干擾,TTL卡,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|48|SSST30003TS|UNKNOWN,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|48|SSST30003TS|UNKNOWN
日期：UNKNOWN
客戶：上海日月光
機台編號：SSST30003TS
問題分類：訊號與干擾
症狀：5/21  偶發 正面掃像失敗 (僅生產正面)
處理方式：訊號數量 18052
完整內容：發生日期: UNKNOWN
客戶: 上海日月光
機台編號: SSST30003TS
問題分類: 訊號與干擾
關鍵元件: N/A
問題現象: 5/21  偶發 正面掃像失敗 (僅生產正面)
         當下Log 紀錄count 18002(訊號足夠)

5/23  同售服_查修
   1.  線(4xmo→OVP, OVP→Trigger)外拉線槽。異常
   [生產時它軸仍有訊號干擾] 對策: ""4xmo→OVP""的線修短
   
   1.1 手動掃像。正常
     生產模式下掃像。異常
   [再次驗證生產時它軸仍有訊號干擾]
   
   2.  掃像速度放慢(500 mm/s → 400 mm/s)。異常
   [SSLM發生過速度減慢可正常取像,但此台仍異常]
   
   3.  訊號數量增加1000 pulse(實際為增加50)。正常
   [可取像,售服判斷影像穩定] 對策: 待存圖回傳廠內確認
   
Final 跑料參數：V= 400 mm/s , 訊號數量 18052
維修處理: 
更換硬體: Trigger
非有效訊號
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",UNKNOWN,上海日月光,SSST30003TS,訊號與干擾,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|49|SSST22001ZC|2023-05-24,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|49|SSST22001ZC|2023-05-24
日期：2023-05-24 00:00:00
客戶：群策
機台編號：SSST22001ZC
問題分類：訊號與干擾
關鍵元件：OVP卡, Trigger卡
症狀：背面掃像失敗
處理方式：售服:楊鑫
根因：訊號減少
完整內容：發生日期: 2023-05-24
客戶: 群策
機台編號: SSST22001ZC
問題分類: 訊號與干擾
關鍵元件: OVP卡, Trigger卡
問題現象: 問題：背面掃像失敗。
5/2 DC 24V跳電。
5/2~5/24 客戶自行更換 兩張Trigger模組卡，皆燒毀
5/24 通知售服、RD、控工_明傑 查修，查明跳電原因
客戶有自行維修Trigger卡仍無法取像(卡片仍NG)
5/24 暫查無跳電原因，同明傑討論後 加裝OVP過壓保護卡
5/29 加裝OVP卡後，換成 正面掃像失敗、背面每次掃像會左右飄移
為 沒有改""CMP-""導致。CMP+的訊號會被OVP濾掉或導致訊號減少
進而掃像失敗、左右飄移。(已提供改線手冊，明傑說不用改= =|||)
改線後，DC又跳電。
(視覺提供過往查修案例)
售服與客戶 查修跳電的地方:
1. 供料槽(bin12、bin18)料片偵測sensor，拆下時有明顯短路
2. 分料臂排線磨損(銅線裸露,接觸到板金)
3. 隔紙手臂排線 (輕微磨損)
共更換 兩個sensor,一條裸露的排線,一條磨損的排線

5/30 更換sensor與排線後，空跑1.5 hours確認沒在跳電
，換上Trigger卡後，正常生產
售服:楊鑫
維修處理: OK
更換硬體: Trigger模組卡
燒毀 
(客戶自行更換-
燒兩張)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-05-24 00:00:00,群策,SSST22001ZC,訊號與干擾,"OVP卡, Trigger卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|50|SSST30003TS|2023-05-29,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|50|SSST30003TS|2023-05-29
日期：2023-05-29 00:00:00
客戶：上海日月光
機台編號：SSST30003TS
問題分類：訊號與干擾
關鍵元件：CCD, Trigger卡
症狀：5/29 售服_劉鵬程 反應 下LineScan CCD 成像異常會有誤判
處理方式：正常
完整內容：發生日期: 2023-05-29
客戶: 上海日月光
機台編號: SSST30003TS
問題分類: 訊號與干擾
關鍵元件: CCD, Trigger卡
問題現象: 5/29 售服_劉鵬程 反應 下LineScan CCD 成像異常會有誤判，黑條影像。

光源清潔、鏡頭清潔、光源到鏡頭間沒有阻擋物、
CamreaLink Cable重插拔，皆已確認過正常。

6/7 相關物料寄到 (CameraLink Cable、擷取卡、Trigger卡、16K)

6/7 售服_孫成銘 協助去校正FFC，硬補償(補償前右圖2) 
暫時解決。
(當下料號光源比例與校正相同，故無發生黑條)
(但不同光源比例下，仍有黑條影像)

6/16生產不同料號-黑條異常
更換CameraLink Cable，校正FFC前黑條不見 (右圖3) 
重新校正FFC後，正常。
維修處理: 
更換硬體: CameraLink 
Cable
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-05-29 00:00:00,上海日月光,SSST30003TS,訊號與干擾,"CCD, Trigger卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|51|SSST30001WSD|2023-07-11,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|51|SSST30001WSD|2023-07-11
日期：2023-07-11 00:00:00
客戶：鵬鼎
機台編號：SSST30001WSD
問題分類：光源系統
症狀：售服_段小軍、趙揚
處理方式：試跑 730-xxx.job正常生產
根因：誤判 OK
完整內容：發生日期: 2023-07-11
客戶: 鵬鼎
機台編號: SSST30001WSD
問題分類: 光源系統
關鍵元件: N/A
問題現象: 售服_段小軍、趙揚
問題：售服回報 某一料片特定面，不管放正/背面生產，誤判率皆很高。
(730-xxxx.job 正面:特定面)
(687-xxxx.job 背面:特定面)
7/11 回傳job檔測試，除了影像不均勻，
        其特定面 的雷射對比不高，且無打滿難以檢出。
        提供兩種方式抓雷射，客戶反應誤判率仍高。
7/11 釐清 影像不均是否為 ""板材""或""板翹"" 或 ""FFC校正""異常 導致。
7/12 請售服偕同機構 確認 供料台車/收料手臂 的X/Y平面是否水平
7/13 售服回報 收料手臂 安裝(T型)治具與否會影響誤判率(影像均勻度)，
         拆下後試跑正常
7/13  售服回報
         正面(全平面台車)重做FFC，影像均勻。
         背面(治具)-僅把治具的真空關閉，即可正常跑料。
         試跑 730-xxx.job正常生產。
維修處理: OK
更換硬體: 影像亮度不均
導致誤判
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-07-11 00:00:00,鵬鼎,SSST30001WSD,光源系統,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|52|SSLM25001NR|2023-08-10,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|52|SSLM25001NR|2023-08-10
日期：2023-08-10 00:00:00
客戶：南亞
機台編號：SSLM25001NR
問題分類：其他/未分類
關鍵元件：CCD, VLS, 影像擷取卡, 相機
症狀：8/10 南亞售服_廷杰 反應
處理方式：跟代理商反饋此問題!!! 8/14
完整內容：發生日期: 2023-08-10
客戶: 南亞
機台編號: SSLM25001NR
問題分類: 其他/未分類
關鍵元件: CCD, VLS, 影像擷取卡, 相機
問題現象: 8/10 南亞售服_廷杰 反應
8/8晚上8點55，上一片好的下一片後就開始下半部分影像偏亮
影像從 Y4096開始,下半部分影像偏亮

◆電腦端/相機端 CamreaLink重插拔 =>無效
◆VLS重啟, 電腦重啟 =>無效
◆關閉FFC後，影像仍然異常。故推斷是 影像擷取卡異常

8/10  CameraLink x2條 + 五代影像擷取卡 寄出，給售服交換測試。
8/14  物料 [CameraLink x2 , 五代影像擷取卡, 16K CCD] 請 組測_建良帶至客戶端更換。
◆換 CamreaLinkx2線→NG
◆換 五代影像擷取卡→NG
◆換 16K CCD→OK  (第一次遇到此異常)
待物料寄回廠內,跟代理商反饋此問題!!! 8/14
維修處理: OK
更換硬體: LineScan
16K CCD
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-08-10 00:00:00,南亞,SSLM25001NR,其他/未分類,"CCD, VLS, 影像擷取卡, 相機",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|53|ASDM6140 |2023-08-01,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|53|ASDM6140 |2023-08-01
日期：2023-08-01 00:00:00
客戶：旭德
機台編號：ASDM6140
問題分類：訊號與干擾
關鍵元件：CCD
症狀：(客戶)問題描述： 2023/8/1  2:47:45  開始偶發打偏 (A/B車
處理方式：確認穩定度!
完整內容：發生日期: 2023-08-01
客戶: 旭德
機台編號: ASDM6140 
問題分類: 訊號與干擾
關鍵元件: CCD
問題現象: (客戶)問題描述： 2023/8/1  2:47:45  開始偶發打偏 (A/B車,正背面皆有)
(2/27)job母圖 與(8/1)手動掃像的原圖x1  相比
註: pixelsize=40um
◆料號無異動紀錄 (2/27後無再修改)
◆待測物間距相同，無Trigger Lose。
◆8/1原圖 較母圖 X左偏5pixel , Y上偏7pixel

查修方向
1st     CCD座/鏡組/載台平面 確認有無穩固。
2nd   A/B台車之LineScan 影像(掃像起始位置)穩定度觀察。
         [兩種(手/自動)模式下都要確認是否穩定]
End:  調整後，料號務必重建並逐一確認打印精度。

8/16 售服_峰全至現場確認治具穩定，發現為Kit 鬆脫(右圖-紅圈處)導致。
鎖固後，請售服回傳 A/B台車連續掃像5張，確認穩定度!
維修處理: 
更換硬體: 鏡組鬆脫
(Kit)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-08-01 00:00:00,旭德,ASDM6140,訊號與干擾,CCD,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|54|SSST20008TS|2023-08-17,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|54|SSST20008TS|2023-08-17
日期：2023-08-17 00:00:00
客戶：昆山南亞
機台編號：SSST20008TS
問題分類：訊號與干擾
關鍵元件：Trigger卡, 相機
症狀：8/17 售服_張輝 回報機台背面取像失敗
處理方式：8/21_售服回報_顯微鏡下可看出燒毀痕跡
根因：背面取像失敗
完整內容：發生日期: 2023-08-17
客戶: 昆山南亞
機台編號: SSST20008TS
問題分類: 訊號與干擾
關鍵元件: Trigger卡, 相機
問題現象: 8/17 售服_張輝 回報機台背面取像失敗。(相機2 time out)

驅動器相關接線-排線破皮跳電後，導致 背面取像失敗
(排線已更換,並測試跑片無跳電)

8/18
客戶自行更換備品後，已正常生產
 確認為Trigger卡 PortA Pin11腳燒毀導致 背面取像失敗。

8/21_售服回報_顯微鏡下可看出燒毀痕跡。
維修處理: OK
更換硬體: Trigger模組卡
跳電後燒毀
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-08-17 00:00:00,昆山南亞,SSST20008TS,訊號與干擾,"Trigger卡, 相機",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|55|SSST22001WCF|2023-08-18,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|55|SSST22001WCF|2023-08-18
日期：2023-08-18 00:00:00
客戶：群策
機台編號：SSST22001WCF
問題分類：訊號與干擾
關鍵元件：CCD, TTL卡, Trigger卡, 五代卡, 相機
症狀：機台出機時已安裝""OVP過壓保護卡""
處理方式：才查出是 上CCD之4xmo 的問題
根因：上CCD仍取像失敗
完整內容：發生日期: 2023-08-18
客戶: 群策
機台編號: SSST22001WCF
問題分類: 訊號與干擾
關鍵元件: CCD, TTL卡, Trigger卡, 五代卡, 相機
問題現象: 機台出機時已安裝""OVP過壓保護卡""
售服:楊鑫
8/18 DC24V跳電
8/22 今日查完跳電, 正面取像失敗(Log 紀錄Trigger Count=0)

跳電原因：
收料槽 bin24料片偵測Sensor線被分料臂刮斷
(更換 bin24  料片侦测sonser  、handler 电脑bois芯片、主板钮扣电池)

◆請售服確認無跳電後, 更換客戶Trigger卡備品-換上仍NG
◆交換 訊號源 與 程式接收腳位(右圖)，變成 正面-建料未完成(有影像)但   
    取像時機異常。
◆ 懷疑 上CCD相機 TriggerMode 不對，8/22已再次確認過 相機模式為
     外部觸發 (Ned 8K CCD parameter:  inm 1 )。

8/23 (家吉 同售服查修)
◆  確認 上/下CCD TriggerMode (FreeRun or 外部觸發)，整個線路再次確認
◆ 更換上ccd 4XMO-C,上ccd取像有進來,但不正確 (=建料未完成)
◆  跳過OVP,4XMO-C訊號直接TTL卡→變成 正面取像失敗
      (五代卡紀錄 TriggerCount 149 ,不足8001故取像失敗)
        └整線,外拉 →NG
        └掃像速度放慢 →NG  (五代卡紀錄 TriggerCount 439)
        └取像Pitch 改小 →NG (五代卡紀錄 TriggerCount 533)
        售服測試 重覆掃像 (五代卡紀錄 TriggerCount 305 )  訊號異常
◆  建議售服  上/下CCD 之4xmo-c 互換， 沒有確實執行。
      而稍早換上客戶的備品 4xmo-c，剛好是有問題的,才導致 上CCD仍取像失敗。

8/24 
◆ 真正執行  上/下CCD 之4xmo-c 互換，才查出是 上CCD之4xmo 的問題。
維修處理: OK
更換硬體: Trigger模組卡
跳電後燒毀 
供料台車之4xmo-c
送的訊號異常
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-08-18 00:00:00,群策,SSST22001WCF,訊號與干擾,"CCD, TTL卡, Trigger卡, 五代卡, 相機",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|56|TTLM20001|2023-10-06,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|56|TTLM20001|2023-10-06
日期：2023-10-06 00:00:00
客戶：南茂
機台編號：TTLM20001
問題分類：硬體損壞/配線
關鍵元件：影像擷取卡, 相機
症狀：南茂 TTLM20001
處理方式：註: 報價一組大/小卡的價格 給客戶
完整內容：發生日期: 2023-10-06
客戶: 南茂
機台編號: TTLM20001
問題分類: 硬體損壞/配線
關鍵元件: 影像擷取卡, 相機
問題現象: 南茂 TTLM20001
10/6 偶發LineScan成像異常，
今天發生5點開始發生異常 發生率10/132 = 7.57%。

1. 重啟軟件無效
2. 相機CameraLink 重插拔
3. 重插拔大/小卡, 客戶清潔(四代)影像擷取卡 的金手指後 (11:16)
   無再發生

10/11 觀察存圖 10/06 11:16後，(生產至10/11 )無再發生成像異常。

註: 報價一組大/小卡的價格 給客戶。
維修處理: OK
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-10-06 00:00:00,南茂,TTLM20001,硬體損壞/配線,"影像擷取卡, 相機",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|57|SSLM11008NR|2023-10-18,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|57|SSLM11008NR|2023-10-18
日期：2023-10-18 00:00:00
客戶：台豐
機台編號：SSLM11008NR
問題分類：訊號與干擾
關鍵元件：Trigger卡
症狀：售服_林峰全
處理方式：B台車(Z軸升降)排線破皮導致
根因：取像失敗 OK
完整內容：發生日期: 2023-10-18
客戶: 台豐
機台編號: SSLM11008NR
問題分類: 訊號與干擾
關鍵元件: Trigger卡
問題現象: 售服_林峰全
回報機台取像失敗，失敗前有DC24V跳電。

提供本表供查修參考(往例-跳電查修紀錄)

最終查到為 B台車(戰車軌)的排線破皮導致。


備註：景碩SSLM13011SR-DC24V跳電，B台車(Z軸升降)排線破皮導致。
維修處理: OK
更換硬體: 跳電
Trigger卡燒毀
導致取像失敗
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-10-18 00:00:00,台豐,SSLM11008NR,訊號與干擾,Trigger卡,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|58|SSLM21019SR|2023-11-24,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|58|SSLM21019SR|2023-11-24
日期：2023-11-24 00:00:00
客戶：深南
機台編號：SSLM21019SR
問題分類：訊號與干擾
關鍵元件：VLS
症狀：售服_胡彬
處理方式：2024/01/10 售服_智偉 說服客戶接受270的速度
完整內容：發生日期: 2023-11-24
客戶: 深南
機台編號: SSLM21019SR
問題分類: 訊號與干擾
關鍵元件: VLS
問題現象: 售服_胡彬
問題：客戶保養後,B台車(正/背面)皆取像失敗
遠端連線後 1. B台車Count 32502-正常,卻取像失敗
                   2. mcf & INI, 將影像縮短為10000,取像成功
對策: 
0.售服_胡彬 已將掃像速度由V=360000 mm/s 降為300000mm/s → B車仍取像失敗(count 32502)
1. 縮短影像長度32500改為10000 pixel → B車取像成功 (右圖)
2. 請售服 重整Trigger線→ B車仍取像失敗(count 32502)
3. OVP端的 CMP1/2組互換，VLS_INI修改→ B車取像失敗(count 0)
4. 再降掃像速度 V=200000mm/s → B車取像成功

推測 仍是訊號干擾!
目前速度 270000 mm/s
2024/01/10 售服_智偉 說服客戶接受270的速度。
維修處理: 
更換硬體: B台車(正/背面)
取像失敗
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-11-24 00:00:00,深南,SSLM21019SR,訊號與干擾,VLS,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|59|SSLM21003SRA|2023-11-27,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|59|SSLM21003SRA|2023-11-27
日期：2023-11-27 00:00:00
客戶：鵬鼎
機台編號：SSLM21003SRA
問題分類：取像異常
關鍵元件：相機
症狀：售服_段小軍
處理方式：就是长期不保养上油导致卡顿造成的
完整內容：發生日期: 2023-11-27
客戶: 鵬鼎
機台編號: SSLM21003SRA
問題分類: 取像異常
關鍵元件: 相機
問題現象: 售服_段小軍
Log統計(→詳右圖)
11/23 開始頻繁偶發A台車取像失敗，B台車正常

售服檢查4xmo-c軸卡與插拔相機CameraLink接線皆無效
回報A台车在运作过程中有异响

耿瑋建議放慢掃像速度→無改善異常頻率。
客戶與售服結論：
长期不保养机台，然后导致滑块磨损，
然后运动就会有延迟，导致取像失败。
在滑轨上上了润滑油就好了，
就是长期不保养上油导致卡顿造成的
維修處理: 
更換硬體: A台車偶發
取像失敗
(Count 32502)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-11-27 00:00:00,鵬鼎,SSLM21003SRA,取像異常,相機,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|60|SSST11012|2023-12-15,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|60|SSST11012|2023-12-15
日期：2023-12-15 00:00:00
客戶：台豐
機台編號：SSST11012
問題分類：訊號與干擾
關鍵元件：CCD, Trigger卡, 影像擷取卡
症狀：12/15 跳電後
處理方式：未完成
根因：送出訊號時間點與跑料點位有落差
完整內容：發生日期: 2023-12-15
客戶: 台豐
機台編號: SSST11012
問題分類: 訊號與干擾
關鍵元件: CCD, Trigger卡, 影像擷取卡
問題現象: 12/15 跳電後，下CCD取像失敗，交叉上下CCD訊號線，改為上CCD取像失敗，判斷應為影像擷取卡異常後，重新接Trigger線路，可以掃像，但是影像會左右偏移。
12/19 更換場內寄出的4XMO-C、Trigger線、大小卡，一樣會有影像左右偏移問題。目前懷疑驅動器異常，導致送出訊號時間點與跑料點位有落差。
12/25 詢問客服目前狀況，售服回報更換4XMO-C、Trigger線、Trigger卡，掃像依然會有嚴重偏移問題，後續放慢掃像速度偏移狀況減少，售服回報不更換Trigger卡、Trigger線，會有偶發掃像失敗。
維修處理: 未完成
更換硬體: 未知
懷疑 螺稈 異常
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2023-12-15 00:00:00,台豐,SSST11012,訊號與干擾,"CCD, Trigger卡, 影像擷取卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|61|SSLM23002LRS|2024-01-30,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|61|SSLM23002LRS|2024-01-30
日期：2024-01-30 00:00:00
客戶：欣興
機台編號：SSLM23002LRS
問題分類：光源系統
關鍵元件：光控
症狀：1/30回報光控器可控制範圍為80~100
處理方式：無更換光源
完整內容：發生日期: 2024-01-30
客戶: 欣興
機台編號: SSLM23002LRS
問題分類: 光源系統
關鍵元件: 光控
問題現象: 1/30回報光控器可控制範圍為80~100，更換其他機台光控器，即解決問題，懷疑為光控器壞掉。
2/7 更換光控器新品，一樣會有相同問題。
3/6 廠內測試一組光源、光控提供給售服進行更換。
3/7 更換光控器，控制範圍即可從0~100，無更換光源。
維修處理: OK
更換硬體: 光控器可調範圍過窄
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2024-01-30 00:00:00,欣興,SSLM23002LRS,光源系統,光控,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|62|ASDM6153|2024-03-14,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|62|ASDM6153|2024-03-14
日期：2024-03-14 00:00:00
客戶：景碩
機台編號：ASDM6153
問題分類：硬體損壞/配線
症狀：3/14回報小齒輪會突然斷線
處理方式：改善方式為使用先前備份的小齒輪
根因：多個通訊PORT會輪流斷線
完整內容：發生日期: 2024-03-14
客戶: 景碩
機台編號: ASDM6153
問題分類: 硬體損壞/配線
關鍵元件: N/A
問題現象: 3/14回報小齒輪會突然斷線，而且頻繁發生。
Handler程式使用2016年備份，跑料測試。
確認小齒輪ErrorCode表示:
1. Port被佔用之後，當機，造成無法將此Port釋放。
2. 需要從程式管理員將此程式關閉之後才能釋放出來。
3/15回報改用2016年Handler備份，導致多個通訊PORT會輪流斷線。
請客戶查找通訊PORT是否被占用。
3/20 回報問題已改善，改善方式為使用先前備份的小齒輪。
維修處理: OK
更換硬體: 小齒輪會突發斷線
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2024-03-14 00:00:00,景碩,ASDM6153,硬體損壞/配線,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
